t_ms,hora,dur_ms,datos_hex,raw_completo
1785342989931,18:36:29.931,316,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 1F 81 46 01 00 00 00 00 00 00 32 1C D9 1C F0 4B 4B 00 80 00 BB 58 9E 5E 56 80 07 CE 74 66 65 0D 32 19 40 00 00 00 00 37 29 00 00 56 0C 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 1F 81 46 01 00 00 00 00 00 00 32 1C D9 1C F0 4B 4B 00 80 00 BB 58 9E 5E 56 80 07 CE 74 66 65 0D 32 19 40 00 00 00 00 37 29 00 00 56 0C 15 F7 65 13
1785342990561,18:36:30.561,324,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 1F 81 46 01 00 00 00 00 00 00 32 1D 93 1D BD 4B 4B 00 80 00 BB 58 9E 5E 56 7F 07 E8 7A 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0B 16 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 1F 81 46 01 00 00 00 00 00 00 32 1D 93 1D BD 4B 4B 00 80 00 BB 58 9E 5E 56 7F 07 E8 7A 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0B 16 F7 65 BA
1785342991200,18:36:31.200,501,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 1F 81 46 01 00 00 00 00 00 00 38 1D 22 1D 1F 4B 4B 00 80 00 BB 58 9E 5D 56 6D 07 EA 7A 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 0B 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 1F 81 46 01 00 00 00 00 00 00 38 1D 22 1D 1F 4B 4B 00 80 00 BB 58 9E 5D 56 6D 07 EA 7A 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 0B 15 F7 65 A0
1785342992020,18:36:32.020,445,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 1F 81 46 01 00 00 00 00 00 00 38 1D 26 1C A2 4A 4A 00 80 00 BB 58 9F 5D 56 62 08 0A 78 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 0B 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 1F 81 46 01 00 00 00 00 00 00 38 1D 26 1C A2 4A 4A 00 80 00 BB 58 9F 5D 56 62 08 0A 78 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 0B 15 F7 65 39
1785342992780,18:36:32.780,364,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C CB 1C E5 4A 4A 00 80 00 BB 58 9F 5D 56 63 08 11 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C CB 1C E5 4A 4A 00 80 00 BB 58 9F 5D 56 63 08 11 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65 4B
1785342993460,18:36:33.460,309,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 2F 1C 3E 4A 4A 00 80 00 BB 58 9F 5D 56 68 07 FE 75 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 0B 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 2F 1C 3E 4A 4A 00 80 00 BB 58 9F 5D 56 68 07 FE 75 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 0B 15 F7 65 F3
1785342994085,18:36:34.085,410,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 63 1B E5 49 49 00 80 00 BB 58 A0 5D 56 7B 07 F4 7B 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 63 1B E5 49 49 00 80 00 BB 58 A0 5D 56 7B 07 F4 7B 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65 D9
1785342994810,18:36:34.810,303,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 1A 1C 64 49 49 00 80 00 BB 58 A0 5D 56 7E 07 C4 78 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 1A 1C 64 49 49 00 80 00 BB 58 A0 5D 56 7E 07 C4 78 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65 E0
1785342995428,18:36:35.428,333,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 58 1C 04 49 49 00 80 00 BB 58 A0 5D 56 5D 07 D1 73 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 58 1C 04 49 49 00 80 00 BB 58 A0 5D 56 5D 07 D1 73 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65 A5
1785342996074,18:36:36.074,289,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 1A 1C 46 48 48 00 80 00 BB 58 A0 5D 56 7F 07 D8 75 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 1A 1C 46 48 48 00 80 00 BB 58 A0 5D 56 7F 07 D8 75 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65 D2
1785342996673,18:36:36.673,299,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 55 1C 89 48 48 00 80 00 BB 58 A0 5D 56 6C 07 DD 77 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 55 1C 89 48 48 00 80 00 BB 58 A0 5D 56 6C 07 DD 77 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 15 F7 65 43
1785342997285,18:36:37.285,315,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 6E 1C 58 48 48 00 80 00 BB 58 A0 5D 56 77 07 C8 77 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 6E 1C 58 48 48 00 80 00 BB 58 A0 5D 56 77 07 C8 77 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 15 F7 65 21
1785342997916,18:36:37.916,371,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 58 1C 4C 47 47 00 80 00 BB 58 A0 5C 56 74 07 ED 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 58 1C 4C 47 47 00 80 00 BB 58 A0 5C 56 74 07 ED 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 15 F7 65 24
1785342998601,18:36:38.601,309,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B 92 1B B9 47 47 00 80 00 BB 58 A0 5C 56 81 07 D8 7A 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B 92 1B B9 47 47 00 80 00 BB 58 A0 5C 56 81 07 D8 7A 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 0A 15 F7 65 BF
1785342999228,18:36:39.228,347,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B ED 1B F3 47 47 00 80 00 BB 58 A0 5C 56 7B 07 C2 73 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 09 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B ED 1B F3 47 47 00 80 00 BB 58 A0 5C 56 7B 07 C2 73 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 09 15 F7 65 31
1785342999895,18:36:39.895,307,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1B 8C 1B BA 46 46 00 80 00 BB 58 A0 5C 56 5E 07 C5 75 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1B 8C 1B BA 46 46 00 80 00 BB 58 A0 5C 56 5E 07 C5 75 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 15 F7 65 7D
1785343000516,18:36:40.516,312,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1B C1 1B B0 46 46 00 80 00 BB 58 A0 5C 56 78 07 B3 7C 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1B C1 1B B0 46 46 00 80 00 BB 58 A0 5C 56 78 07 B3 7C 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 B6
1785343001144,18:36:41.144,312,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B 61 1B 16 46 46 00 80 00 BB 58 A0 5C 56 76 07 C9 75 65 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 09 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B 61 1B 16 46 46 00 80 00 BB 58 A0 5C 56 76 07 C9 75 65 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 09 15 F7 65 C9
1785343001771,18:36:41.771,348,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B 1D 1B 36 45 45 00 80 00 BB 58 A0 5C 56 83 07 B3 75 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B 1D 1B 36 45 45 00 80 00 BB 58 A0 5C 56 83 07 B3 75 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 15 F7 65 9A
1785343002430,18:36:42.430,291,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A F6 1B 5E 45 45 00 80 00 BB 58 A0 5C 56 56 07 9D 7A 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A F6 1B 5E 45 45 00 80 00 BB 58 A0 5C 56 56 07 9D 7A 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 5B
1785343003033,18:36:43.033,328,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1B 1A 1B 32 45 45 00 80 00 BB 58 A0 5C 56 64 07 A4 76 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1B 1A 1B 32 45 45 00 80 00 BB 58 A0 5C 56 64 07 A4 76 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 08 15 F7 65 67
1785343003675,18:36:43.675,309,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A E7 1B 35 44 44 00 80 00 BB 58 A0 5C 56 6B 07 A0 73 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 09 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A E7 1B 35 44 44 00 80 00 BB 58 A0 5C 56 6B 07 A0 73 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 09 15 F7 65 34
1785343004292,18:36:44.292,312,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 98 1A BC 44 44 00 80 00 BB 58 A0 5C 56 82 07 9B 75 65 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 09 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 98 1A BC 44 44 00 80 00 BB 58 A0 5C 56 82 07 9B 75 65 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 09 14 F7 65 7D
1785343004922,18:36:44.922,307,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 6A 1A 87 44 44 00 80 00 BA 58 A0 5C 56 7B 07 86 7A 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 6A 1A 87 44 44 00 80 00 BA 58 A0 5C 56 7B 07 86 7A 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 14 F7 65 03
1785343005545,18:36:45.545,382,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A DA 1A C3 44 44 00 80 00 BA 58 A0 5C 56 71 07 B0 7D 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A DA 1A C3 44 44 00 80 00 BA 58 A0 5C 56 71 07 B0 7D 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 08 15 F7 65 D3
1785343006244,18:36:46.244,311,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 61 1A 75 44 44 00 80 00 BA 58 A0 5C 56 6B 07 9A 74 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 61 1A 75 44 44 00 80 00 BA 58 A0 5C 56 6B 07 9A 74 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 14 F7 65 E5
1785343006870,18:36:46.870,300,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A D7 1A 93 44 44 00 80 00 BA 58 A0 5C 56 64 07 98 74 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A D7 1A 93 44 44 00 80 00 BA 58 A0 5C 56 64 07 98 74 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 14 F7 65 70
1785343007476,18:36:47.476,345,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 6A 1A C8 44 44 00 80 00 BA 58 A0 5C 56 66 07 9C 74 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 6A 1A C8 44 44 00 80 00 BA 58 A0 5C 56 66 07 9C 74 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 3D
1785343008135,18:36:48.135,360,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 9F 1A 86 44 44 00 80 00 BA 58 A0 5C 56 77 07 88 78 65 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 09 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 9F 1A 86 44 44 00 80 00 BA 58 A0 5C 56 77 07 88 78 65 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 09 14 F7 65 33
1785343008809,18:36:48.809,300,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 5B 1A B8 44 44 00 80 00 BA 58 A0 5C 56 64 07 9A 7C 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 5B 1A B8 44 44 00 80 00 BA 58 A0 5C 56 64 07 9A 7C 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 08 14 F7 65 23
1785343009420,18:36:49.420,343,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A C7 1A B8 44 44 00 80 00 BA 58 A1 5C 56 6A 07 8C 7E 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A C7 1A B8 44 44 00 80 00 BA 58 A1 5C 56 6A 07 8C 7E 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 8A
1785343010079,18:36:50.079,312,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 7A 1A B5 44 44 00 80 00 BA 58 A1 5C 56 66 07 9A 79 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 7A 1A B5 44 44 00 80 00 BA 58 A1 5C 56 66 07 9A 79 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 14 F7 65 40
