t_ms,hora,dur_ms,datos_hex,raw_completo
1785255720977,18:22:00.977,299,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 00 00 00 39 20 63 20 65 44 44 09 80 F0 36 A9 7D 72 56 7A 07 8D 79 68 64 0D 34 1A 40 00 41 62 00 4A 3B 00 00 6D 04 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 00 00 00 39 20 63 20 65 44 44 09 80 F0 36 A9 7D 72 56 7A 07 8D 79 68 64 0D 34 1A 40 00 41 62 00 4A 3B 00 00 6D 04 13 F4 64 F0
1785255721584,18:22:01.584,317,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 00 00 00 39 20 31 20 37 44 44 09 80 7C 36 A9 7D 72 56 78 07 F0 79 68 64 0D 36 1B 40 00 41 62 00 4A 3B 00 00 6D 04 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 00 00 00 39 20 31 20 37 44 44 09 80 7C 36 A9 7D 72 56 78 07 F0 79 68 64 0D 36 1B 40 00 41 62 00 4A 3B 00 00 6D 04 13 F4 64 80
1785255722211,18:22:02.211,306,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 00 00 00 39 20 5A 20 5E 44 44 09 7F D4 36 A9 7D 72 56 7D 08 13 75 68 64 0D 35 1B 40 00 41 62 00 4A 3B 00 00 6D 04 13 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 00 00 00 39 20 5A 20 5E 44 44 09 7F D4 36 A9 7D 72 56 7D 08 13 75 68 64 0D 35 1B 40 00 41 62 00 4A 3B 00 00 6D 04 13 F5 65 4D
1785255722823,18:22:02.823,307,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 00 00 00 39 20 5A 20 74 44 44 09 7F C0 36 A9 7D 72 56 6B 08 28 75 68 64 0D 39 1C 40 00 41 62 00 4A 3B 00 00 6E 04 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 00 00 00 39 20 5A 20 74 44 44 09 7F C0 36 A9 7D 72 56 6B 08 28 75 68 64 0D 39 1C 40 00 41 62 00 4A 3B 00 00 6E 04 13 F4 64 56
1785255723436,18:22:03.436,347,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 25 21 25 34 44 44 09 80 60 36 A9 7D 71 56 75 08 5B 78 68 67 0D 52 29 40 22 41 62 00 4A 3B 00 00 6D 09 14 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 25 21 25 34 44 44 09 80 60 36 A9 7D 71 56 75 08 5B 78 68 67 0D 52 29 40 22 41 62 00 4A 3B 00 00 6D 09 14 F4 64 0D
1785255724089,18:22:04.089,290,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 2B EC 2B D5 44 44 0C 84 08 36 A9 7D 71 56 79 0A 11 84 6A 6D 0D 4C 26 40 22 2E 34 00 4A 3B 00 00 6D 07 16 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 2B EC 2B D5 44 44 0C 84 08 36 A9 7D 71 56 79 0A 11 84 6A 6D 0D 4C 26 40 22 2E 34 00 4A 3B 00 00 6D 07 16 F5 65 BC
1785255724685,18:22:04.685,365,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 31 A7 31 93 44 44 0E 81 BC 36 A9 7E 71 56 8D 0B D2 7C 6D 6C 0D 53 29 40 26 50 5A 00 4A 3B 00 00 6D 06 17 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 31 A7 31 93 44 44 0E 81 BC 36 A9 7E 71 56 8D 0B D2 7C 6D 6C 0D 53 29 40 26 50 5A 00 4A 3B 00 00 6D 06 17 F4 64 19
1785255725356,18:22:05.356,283,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 37 54 37 47 44 44 0F 82 54 36 A9 7E 71 56 73 0C 9E 7F 6E 6D 0D 51 28 40 28 41 4E BE 4A 3B 00 00 6D 06 17 F5 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 37 54 37 47 44 44 0F 82 54 36 A9 7E 71 56 73 0C 9E 7F 6E 6D 0D 51 28 40 28 41 4E BE 4A 3B 00 00 6D 06 17 F5 64 7B
1785255725944,18:22:05.944,349,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 00 00 00 00 00 00 00 00 00 39 35 DA 36 50 44 44 10 81 64 36 A9 7E 71 56 82 0C 1B 7B 6D 64 0D 34 1A 40 03 41 4E 00 4A 3B 00 00 6D FC 13 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 00 00 00 00 00 00 00 00 00 39 35 DA 36 50 44 44 10 81 64 36 A9 7E 71 56 82 0C 1B 7B 6D 64 0D 34 1A 40 03 41 4E 00 4A 3B 00 00 6D FC 13 F5 65 FA
1785255726598,18:22:06.598,403,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 09 00 00 00 00 00 00 39 31 27 31 1D 44 44 0F 7D 5C 36 A9 7E 71 56 90 0C D5 7B 6B 64 0D 32 19 40 00 41 4E 00 4A 3B 00 00 6D FB 12 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 09 00 00 00 00 00 00 39 31 27 31 1D 44 44 0F 7D 5C 36 A9 7E 71 56 90 0C D5 7B 6B 64 0D 32 19 40 00 41 4E 00 4A 3B 00 00 6D FB 12 F4 64 CC
1785255727311,18:22:07.311,300,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 00 00 00 00 00 00 00 00 00 39 2B 98 2B 83 44 44 0D 7D BC 36 A9 7E 71 56 7A 0B F0 84 6A 64 0D 44 22 40 09 41 4E 00 4A 3B 00 00 6D FF 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 00 00 00 00 00 00 00 00 00 39 2B 98 2B 83 44 44 0D 7D BC 36 A9 7E 71 56 7A 0B F0 84 6A 64 0D 44 22 40 09 41 4E 00 4A 3B 00 00 6D FF 10 F4 64 15
1785255727916,18:22:07.916,408,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 2E 64 2E 76 44 44 0C 7D E8 36 A9 7F 71 56 8B 0A 74 76 69 6D 0D 55 2A 40 27 52 58 00 4A 3B 00 00 6D 07 16 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 2E 64 2E 76 44 44 0C 7D E8 36 A9 7F 71 56 8B 0A 74 76 69 6D 0D 55 2A 40 27 52 58 00 4A 3B 00 00 6D 07 16 F4 64 74
1785255728630,18:22:08.630,314,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 35 50 35 7A 44 44 0E 83 00 36 A9 7F 71 56 84 0C 64 7F 6C 76 0D 57 2B 40 33 2D 35 00 4A 3B 00 00 6D 09 17 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 35 50 35 7A 44 44 0E 83 00 36 A9 7F 71 56 84 0C 64 7F 6C 76 0D 57 2B 40 33 2D 35 00 4A 3B 00 00 6D 09 17 F5 65 5E
1785255729258,18:22:09.258,333,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 3B 5D 3B 68 44 44 11 83 C4 36 A9 7F 71 56 89 0E 55 81 6F 6B 0D 50 28 40 24 37 43 00 4A 3B 00 00 6D 04 18 F4 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 3B 5D 3B 68 44 44 11 83 C4 36 A9 7F 71 56 89 0E 55 81 6F 6B 0D 50 28 40 24 37 43 00 4A 3B 00 00 6D 04 18 F4 65 18
1785255729897,18:22:09.897,381,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 3D 19 3C C1 44 44 12 80 CC 36 A9 7F 71 56 94 0D 88 81 70 68 0D 4B 25 40 1B 37 43 89 4A 3B 00 00 6D 01 18 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 3D 19 3C C1 44 44 12 80 CC 36 A9 7F 71 56 94 0D 88 81 70 68 0D 4B 25 40 1B 37 43 89 4A 3B 00 00 6D 01 18 F4 64 E5
1785255730585,18:22:10.585,354,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 3A 7A 3A 7F 44 44 11 7F E8 36 A9 7F 71 56 87 0E 96 7D 6D 67 0D 4C 26 40 1B 37 43 82 4A 3B 00 00 6D 01 18 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 3A 7A 3A 7F 44 44 11 7F E8 36 A9 7F 71 56 87 0E 96 7D 6D 67 0D 4C 26 40 1B 37 43 82 4A 3B 00 00 6D 01 18 F4 64 0E
1785255731244,18:22:11.244,336,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 38 FF 38 E0 44 44 11 7E E8 36 A9 7F 71 56 82 0E 35 83 6D 67 0D 4A 25 40 19 37 43 89 4A 3B 00 00 6D 01 17 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 38 FF 38 E0 44 44 11 7E E8 36 A9 7F 71 56 82 0E 35 83 6D 67 0D 4A 25 40 19 37 43 89 4A 3B 00 00 6D 01 17 F5 65 92
1785255731892,18:22:11.892,323,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 35 06 34 E3 44 44 10 7F 90 36 A9 7F 71 56 8F 0E 17 7C 6D 65 0D 47 23 40 10 37 43 67 4A 3B 00 00 6D FF 17 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 35 06 34 E3 44 44 10 7F 90 36 A9 7F 71 56 8F 0E 17 7C 6D 65 0D 47 23 40 10 37 43 67 4A 3B 00 00 6D FF 17 F5 65 F1
1785255732522,18:22:12.522,295,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 35 06 34 FE 44 44 0F 7D 98 36 A9 7F 70 56 7D 0D 2E 7C 6C 6B 0D 59 2C 40 2D 37 43 AE 4A 3B 00 00 6D 05 17 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 35 06 34 FE 44 44 0F 7D 98 36 A9 7F 70 56 7D 0D 2E 7C 6C 6B 0D 59 2C 40 2D 37 43 AE 4A 3B 00 00 6D 05 17 F5 65 9E
1785255733122,18:22:13.122,341,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 34 8C 34 64 44 44 10 80 10 36 A9 7F 70 56 95 0D BF 89 6E 66 0D 32 19 40 02 36 46 00 4A 3B 00 00 6D 01 17 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 00 00 39 34 8C 34 64 44 44 10 80 10 36 A9 7F 70 56 95 0D BF 89 6E 66 0D 32 19 40 02 36 46 00 4A 3B 00 00 6D 01 17 F5 65 A3
1785255733769,18:22:13.769,333,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 09 00 00 00 00 08 00 39 30 43 30 32 44 44 0F 7E 3C 36 A9 7F 70 56 81 0D 5B 86 6E 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D FB 11 F4 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 09 00 00 00 00 08 00 39 30 43 30 32 44 44 0F 7E 3C 36 A9 7F 70 56 81 0D 5B 86 6E 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D FB 11 F4 65 57
1785255734412,18:22:14.412,351,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 09 00 00 00 01 38 00 38 2B 88 2B 3E 44 44 0D 7D 68 36 A9 7F 70 56 6F 0C 1F 79 6B 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D FB 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 09 00 00 00 01 38 00 38 2B 88 2B 3E 44 44 0D 7D 68 36 A9 7F 70 56 6F 0C 1F 79 6B 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D FB 10 F5 65 98
1785255735067,18:22:15.067,368,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 01 00 09 00 00 00 01 38 00 38 24 2B 24 27 44 44 0C 7D 48 36 A9 7F 70 56 66 0A 59 82 6B 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D FF 0E F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 01 00 09 00 00 00 01 38 00 38 24 2B 24 27 44 44 0C 7D 48 36 A9 7F 70 56 66 0A 59 82 6B 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D FF 0E F5 65 27
1785255735742,18:22:15.742,364,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 75 1D 6A 44 44 09 7C 88 36 A9 7F 70 56 7C 08 8C 79 69 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D 05 12 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 75 1D 6A 44 44 09 7C 88 36 A9 7F 70 56 7C 08 8C 79 69 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D 05 12 F5 65 A9
1785255736415,18:22:16.415,297,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1E 04 1E 0E 44 44 07 7B E0 36 A9 7F 70 56 7D 07 67 80 68 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D 04 12 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1E 04 1E 0E 44 44 07 7B E0 36 A9 7F 70 56 7D 07 67 80 68 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D 04 12 F5 65 13
1785255737017,18:22:17.017,346,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 48 1D 45 44 44 04 7B 28 36 A9 7F 71 56 62 07 77 7F 68 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D 05 12 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 48 1D 45 44 44 04 7B 28 36 A9 7F 71 56 62 07 77 7F 68 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D 05 12 F5 65 C7
1785255737668,18:22:17.668,353,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 6F 81 00 01 00 00 00 01 38 00 39 1D 6A 1D 67 44 44 00 7E 14 35 A9 7F 71 56 73 07 4B 7F 68 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D 05 12 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 6F 81 00 01 00 00 00 01 38 00 39 1D 6A 1D 67 44 44 00 7E 14 35 A9 7F 71 56 73 07 4B 7F 68 64 0D 32 19 40 00 36 46 00 4A 3B 00 00 6D 05 12 F5 65 52
1785255738336,18:22:18.336,341,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1B D2 1B CF 44 44 00 80 00 35 A9 7F 71 56 6B 06 75 7F 68 64 0D 32 19 40 00 36 46 C0 4A 3B 00 00 6D 05 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1B D2 1B CF 44 44 00 80 00 35 A9 7F 71 56 6B 06 75 7F 68 64 0D 32 19 40 00 36 46 C0 4A 3B 00 00 6D 05 11 F5 65 FC
1785255738987,18:22:18.987,351,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1B 85 1B 54 44 44 00 80 00 35 A9 7F 71 56 5F 05 7A 78 68 64 0D 32 19 40 00 36 46 C0 4A 3B 00 00 6D 04 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1B 85 1B 54 44 44 00 80 00 35 A9 7F 71 56 5F 05 7A 78 68 64 0D 32 19 40 00 36 46 C0 4A 3B 00 00 6D 04 11 F5 65 03
1785255739644,18:22:19.644,291,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A E7 1A DF 44 44 00 80 00 35 A9 7E 71 56 6F 05 13 7E 67 64 0D 32 19 40 00 36 46 C0 4A 3B 00 00 6D 05 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A E7 1A DF 44 44 00 80 00 35 A9 7E 71 56 6F 05 13 7E 67 64 0D 32 19 40 00 36 46 C0 4A 3B 00 00 6D 05 11 F5 65 9C
1785255740241,18:22:20.241,408,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 5B 1A 4F 44 44 00 80 00 35 A9 7E 71 56 6B 04 F8 7B 67 64 0D 32 19 40 00 36 46 C0 4A 3B 00 00 6D 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 5B 1A 4F 44 44 00 80 00 35 A9 7E 71 56 6B 04 F8 7B 67 64 0D 32 19 40 00 36 46 C0 4A 3B 00 00 6D 05 10 F5 65 5C
