t_ms,hora,dur_ms,datos_hex,raw_completo
1785343920260,18:52:00.260,466,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 1A EA 1B 0D 45 45 00 80 00 B4 5A A1 5C 56 7F 07 8F 75 66 64 0D 46 23 40 06 00 00 00 37 2A 00 00 58 0A 14 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 1A EA 1B 0D 45 45 00 80 00 B4 5A A1 5C 56 7F 07 8F 75 66 64 0D 46 23 40 06 00 00 00 37 2A 00 00 58 0A 14 F7 66 27
1785343921037,18:52:01.037,296,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 4B CC 4B A8 45 45 00 80 00 B4 5A A1 5C 56 A4 0E 56 79 66 7D 0D 4A 25 40 39 00 00 00 37 2A 00 00 58 03 17 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 4B CC 4B A8 45 45 00 80 00 B4 5A A1 5C 56 A4 0E 56 79 66 7D 0D 4A 25 40 39 00 00 00 37 2A 00 00 58 03 17 F7 66 4A
1785343921643,18:52:01.643,347,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1D 6D 1C 85 44 44 00 80 00 B4 5A A2 5C 56 81 0D 54 7C 6A 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 07 16 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1D 6D 1C 85 44 44 00 80 00 B4 5A A2 5C 56 81 0D 54 7C 6A 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 07 16 F7 66 EA
1785343922298,18:52:02.298,287,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 21 1C 0B 44 44 00 80 00 B4 5A A2 5C 56 82 09 46 74 69 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 08 15 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 21 1C 0B 44 44 00 80 00 B4 5A A2 5C 56 82 09 46 74 69 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 08 15 F7 66 09
1785343922892,18:52:02.892,298,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 90 46 00 00 00 00 00 00 00 39 32 E8 32 E6 44 44 00 80 00 B4 5A A2 5C 56 8D 09 6E 7A 68 83 0D 6A 35 40 5E 00 00 00 37 2A 00 00 58 14 1A F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 90 46 00 00 00 00 00 00 00 39 32 E8 32 E6 44 44 00 80 00 B4 5A A2 5C 56 8D 09 6E 7A 68 83 0D 6A 35 40 5E 00 00 00 37 2A 00 00 58 14 1A F7 66 F0
1785343923501,18:52:03.501,305,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 00 46 00 00 00 00 00 00 00 38 6D B9 6D 99 44 44 00 80 00 B4 5A A2 5C 56 BA 14 89 97 70 9F 00 56 2B 40 6F 00 00 00 37 2A 00 00 58 0B 21 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 00 46 00 00 00 00 00 00 00 38 6D B9 6D 99 44 44 00 80 00 B4 5A A2 5C 56 BA 14 89 97 70 9F 00 56 2B 40 6F 00 00 00 37 2A 00 00 58 0B 21 F7 66 D1
1785343924112,18:52:04.112,454,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 01 46 01 00 00 00 00 00 00 38 3D 6B 3D 31 44 44 00 80 00 B4 5A A3 5A 56 93 17 69 8A 7A 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 FB 16 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 01 46 01 00 00 00 00 00 00 38 3D 6B 3D 31 44 44 00 80 00 B4 5A A3 5A 56 93 17 69 8A 7A 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 FB 16 F7 66 87
1785343924874,18:52:04.874,298,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1D 9F 1D 3B 44 44 00 80 00 B4 5C A3 5A 56 6D 0C 65 7E 72 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 07 16 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1D 9F 1D 3B 44 44 00 80 00 B4 5C A3 5A 56 6D 0C 65 7E 72 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 07 16 F7 65 D9
1785343925479,18:52:05.479,344,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 1B FE 1B CA 44 44 00 80 00 B4 5C A3 5A 56 7C 08 E0 75 6C 64 0D 4D 26 40 0D 00 00 00 37 2A 00 00 58 09 15 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 1B FE 1B CA 44 44 00 80 00 B4 5C A3 5A 56 7C 08 E0 75 6C 64 0D 4D 26 40 0D 00 00 00 37 2A 00 00 58 09 15 F7 66 5F
1785343926129,18:52:06.129,295,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 90 46 00 00 00 00 00 00 00 38 4E F7 4F 6A 44 44 00 80 00 B4 5C A2 5A 56 A6 0D 46 7B 69 A5 00 7F 3F 40 9F 00 00 00 37 2A 00 00 58 17 1A F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 90 46 00 00 00 00 00 00 00 38 4E F7 4F 6A 44 44 00 80 00 B4 5C A2 5A 56 A6 0D 46 7B 69 A5 00 7F 3F 40 9F 00 00 00 37 2A 00 00 58 17 1A F7 66 2A
1785343926731,18:52:06.731,310,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 00 46 00 00 00 00 00 00 00 38 84 44 82 9B 44 44 00 80 00 B4 5C A3 5A 56 C7 1E A3 BF 88 92 0D 63 31 40 7E 00 00 00 37 2A 00 00 58 04 2B F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 00 46 00 00 00 00 00 00 00 38 84 44 82 9B 44 44 00 80 00 B4 5C A3 5A 56 C7 1E A3 BF 88 92 0D 63 31 40 7E 00 00 00 37 2A 00 00 58 04 2B F7 66 21
1785343927352,18:52:07.352,303,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 01 46 01 00 00 00 00 00 00 38 49 E3 48 C3 44 44 00 80 00 B4 5C A4 5A 56 AB 1D 85 92 85 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 FB 17 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 01 46 01 00 00 00 00 00 00 38 49 E3 48 C3 44 44 00 80 00 B4 5C A4 5A 56 AB 1D 85 92 85 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 FB 17 F7 66 F9
1785343927962,18:52:07.962,451,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 01 46 01 00 00 00 00 00 00 38 20 04 1F 5D 44 44 00 80 00 B3 5C A3 5A 56 82 11 BF 85 78 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 04 11 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 01 46 01 00 00 00 00 00 00 38 20 04 1F 5D 44 44 00 80 00 B3 5C A3 5A 56 82 11 BF 85 78 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 04 11 F7 66 5E
1785343928721,18:52:08.721,290,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 02 1B E7 44 44 00 80 00 B3 5C A3 5A 56 80 09 CB 78 6F 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 07 15 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1C 02 1B E7 44 44 00 80 00 B3 5C A3 5A 56 80 09 CB 78 6F 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 07 15 F7 66 51
1785343929318,18:52:09.318,344,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B 0A 1B 17 44 44 00 80 00 B3 5C A3 5A 56 80 08 25 74 6B 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B 0A 1B 17 44 44 00 80 00 B3 5C A3 5A 56 80 08 25 74 6B 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 08 15 F7 65 D9
1785343929970,18:52:09.970,305,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 1F 89 1F AD 44 44 00 80 00 B3 5C A3 5A 56 7F 07 E2 7C 68 66 0D 4E 27 40 26 00 00 00 37 2A 00 00 58 0D 16 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 1F 89 1F AD 44 44 00 80 00 B3 5C A3 5A 56 7F 07 E2 7C 68 66 0D 4E 27 40 26 00 00 00 37 2A 00 00 58 0D 16 F7 65 FC
1785343930583,18:52:10.583,293,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 1D 93 1C 7F 44 44 00 80 00 B3 5C A3 5A 56 63 09 4F 74 66 64 0D 45 22 40 0E 00 00 00 37 2A 00 00 58 09 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 1D 93 1C 7F 44 44 00 80 00 B3 5C A3 5A 56 63 09 4F 74 66 64 0D 45 22 40 0E 00 00 00 37 2A 00 00 58 09 15 F7 65 EF
1785343931188,18:52:11.188,293,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 2E D6 2E FE 44 44 00 80 00 B3 5C A3 5A 56 80 09 B5 73 65 6F 0D 51 28 40 32 00 00 00 37 2A 00 00 58 07 19 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 2E D6 2E FE 44 44 00 80 00 B3 5C A3 5A 56 80 09 B5 73 65 6F 0D 51 28 40 32 00 00 00 37 2A 00 00 58 07 19 F7 65 98
1785343931787,18:52:11.787,472,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 22 34 21 0D 44 44 00 80 00 B3 5C A3 5A 56 65 0B 1E 77 66 64 0D 47 24 40 14 00 00 00 37 2A 00 00 58 05 17 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 22 34 21 0D 44 44 00 80 00 B3 5C A3 5A 56 65 0B 1E 77 66 64 0D 47 24 40 14 00 00 00 37 2A 00 00 58 05 17 F7 65 06
1785343932567,18:52:12.567,305,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 48 3F 48 2E 44 44 00 80 00 B3 5C A3 5A 56 A5 0D E6 7B 67 89 0D 55 2A 40 4B 00 00 00 37 2A 00 00 58 0A 17 F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 80 46 00 00 00 00 00 00 00 38 48 3F 48 2E 44 44 00 80 00 B3 5C A3 5A 56 A5 0D E6 7B 67 89 0D 55 2A 40 4B 00 00 00 37 2A 00 00 58 0A 17 F7 66 04
1785343933184,18:52:13.184,397,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 00 46 00 00 00 00 00 00 00 38 24 7B 24 20 44 44 00 80 00 B3 5C A3 5A 56 89 0E 48 7E 6A 64 0D 43 21 40 04 00 00 00 37 2A 00 00 58 FC 11 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 00 46 00 00 00 00 00 00 00 38 24 7B 24 20 44 44 00 80 00 B3 5C A3 5A 56 89 0E 48 7E 6A 64 0D 43 21 40 04 00 00 00 37 2A 00 00 58 FC 11 F7 65 1B
1785343933888,18:52:13.888,329,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 90 46 00 00 00 00 00 00 00 38 57 74 58 B8 44 44 00 80 00 B3 5C A3 5A 56 AF 0F F8 84 6C AD 00 7E 3F 40 B2 00 00 00 37 2A 00 00 58 19 1D F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 90 46 00 00 00 00 00 00 00 38 57 74 58 B8 44 44 00 80 00 B3 5C A3 5A 56 AF 0F F8 84 6C AD 00 7E 3F 40 B2 00 00 00 37 2A 00 00 58 19 1D F7 66 EF
1785343934522,18:52:14.522,320,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 01 46 01 00 00 00 00 00 00 38 48 9B 47 94 44 44 00 80 00 B3 5C A4 5A 56 9B 17 EF 8E 79 64 0D 32 19 40 01 00 00 00 37 2A 00 00 58 FB 17 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 01 46 01 00 00 00 00 00 00 38 48 9B 47 94 44 44 00 80 00 B3 5C A4 5A 56 9B 17 EF 8E 79 64 0D 32 19 40 01 00 00 00 37 2A 00 00 58 FB 17 F7 65 C3
1785343935149,18:52:15.149,302,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 90 46 00 00 00 00 00 00 00 38 27 B9 2A 67 44 44 00 80 00 B2 5C A4 5A 56 84 10 77 87 72 7B 0D 83 41 40 6D 00 00 00 37 2A 00 00 58 18 1B F7 66,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 90 46 00 00 00 00 00 00 00 38 27 B9 2A 67 44 44 00 80 00 B2 5C A4 5A 56 84 10 77 87 72 7B 0D 83 41 40 6D 00 00 00 37 2A 00 00 58 18 1B F7 66 7D
1785343935758,18:52:15.758,369,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 00 46 00 00 00 00 00 00 00 38 58 E9 58 84 44 44 00 80 00 B2 5C A4 5A 56 A9 16 20 92 75 64 0D 32 19 40 11 00 00 00 37 2A 00 00 58 FB 1B F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 00 46 00 00 00 00 00 00 00 38 58 E9 58 84 44 44 00 80 00 B2 5C A4 5A 56 A9 16 20 92 75 64 0D 32 19 40 11 00 00 00 37 2A 00 00 58 FB 1B F7 65 71
1785343936433,18:52:16.433,292,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 01 46 01 00 00 00 00 00 00 38 2C 8E 2B C9 44 44 00 80 00 B2 5C A4 5A 56 92 12 D1 81 74 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 FB 13 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 2F 01 46 01 00 00 00 00 00 00 38 2C 8E 2B C9 44 44 00 80 00 B2 5C A4 5A 56 92 12 D1 81 74 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 FB 13 F7 65 6F
1785343937031,18:52:17.031,307,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1D 79 1D 75 44 44 00 80 00 B2 5C A4 5A 56 78 0B 68 7D 70 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 06 16 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1D 79 1D 75 44 44 00 80 00 B2 5C A4 5A 56 78 0B 68 7D 70 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 06 16 F7 65 F5
1785343937654,18:52:17.654,309,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1B CF 1B A1 44 44 00 80 00 B2 5C A3 5A 56 7E 08 A4 7E 6C 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 07 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1B CF 1B A1 44 44 00 80 00 B2 5C A3 5A 56 7E 08 A4 7E 6C 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 07 15 F7 65 AF
1785343938273,18:52:18.273,343,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 1F 81 46 01 00 00 00 01 28 00 39 1B 6E 19 64 44 44 00 80 00 B2 5C A3 5A 56 00 06 D8 76 69 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 09 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 1F 81 46 01 00 00 00 01 28 00 39 1B 6E 19 64 44 44 00 80 00 B2 5C A3 5A 56 00 06 D8 76 69 64 0D 32 19 40 00 00 00 00 37 2A 00 00 58 09 14 F7 65 C2
1785343938922,18:52:18.922,292,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 36 00 00 05 B3 44 44 00 80 00 B2 5C A3 5A 56 00 01 C8 79 68 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 36 00 00 05 B3 44 44 00 80 00 B2 5C A3 5A 56 00 01 C8 79 68 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65 5A
1785343939523,18:52:19.523,405,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B1 5C A2 5A 56 00 00 96 79 67 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B1 5C A2 5A 56 00 00 96 79 67 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65 36
1785343940237,18:52:20.237,292,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B2 5C A1 5A 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B2 5C A1 5A 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65 F6
1785343940835,18:52:20.835,356,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B1 5C A1 5C 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B1 5C A1 5C 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65 F7
1785343941502,18:52:21.502,291,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B1 5C A1 5C 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B1 5C A1 5C 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65 F7
1785343942097,18:52:22.097,306,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B1 5D A0 5C 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B1 5D A0 5C 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 37 29 00 00 58 FB 00 F7 65 F7
