t_ms,hora,datos_hex
1785249167235,16:32:47.533,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 31 E8 32 2B 44 44 18 7C BC 30 B0 9D 5E 58 92 0A 3A 7C 69 73 0D 32 19 40 55 2C 2E 00 3F 30 00 00 65 0B 12 F3 64
1785249167736,16:32:48.031,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 01 00 09 00 00 00 01 60 00 38 2F CA 2F 15 44 44 16 7C 30 30 B0 9D 5E 58 84 0C 6A 7E 6B 64 0D 32 19 40 00 29 29 00 3F 30 00 00 65 FC 11 F4 64
1785249168238,16:32:48.531,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 01 00 09 00 00 00 01 20 00 38 26 4B 26 5A 44 44 14 7C 84 30 B0 9D 5E 58 73 0A D8 81 6C 64 0D 32 19 40 00 29 29 00 3F 30 00 00 65 FE 0E F3 64
1785249168738,16:32:49.036,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 01 00 09 00 00 00 01 20 00 38 22 E5 22 E2 44 44 11 7B 00 30 B0 9D 5E 58 83 09 B9 7A 6B 64 0D 32 19 40 00 29 29 00 3F 30 00 00 65 01 0E F4 64
1785249169238,16:32:49.535,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 28 00 38 1E B9 1E 9F 44 44 0F 7B A0 30 B0 9D 5E 58 6C 08 A2 7A 6A 64 0D 32 19 40 00 29 29 00 3F 30 00 00 65 05 0C F3 64
1785249169741,16:32:50.037,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1B 37 1B 26 44 44 0E 7C 98 30 B0 9D 5E 58 79 07 C1 7F 69 64 0D 32 19 40 00 29 29 00 3F 30 00 00 65 09 0C F3 64
1785249170241,16:32:50.520,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 20 00 39 1A 43 19 FB 44 44 0D 7D 90 30 B0 9D 5E 58 70 07 1A 77 69 64 0D 33 19 40 00 29 29 00 3E 30 00 00 65 0C 0C F3 64
1785249170742,16:32:51.013,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 20 00 38 1B 23 1B 20 44 44 0D 7F 7C 30 B0 9D 5E 58 7D 06 DE 82 69 65 0D 66 32 40 47 29 29 00 3E 30 00 00 65 14 0F F3 64
1785249171243,16:32:51.560,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 20 00 38 1E 2B 1E 66 44 44 0E 81 04 30 B0 9D 5E 58 7A 07 42 85 6A 69 0D 74 3A 40 67 29 29 00 3E 30 00 00 65 18 12 F3 64
1785249171745,16:32:52.042,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 20 00 38 23 61 23 E7 44 44 10 83 CC 30 AE 9D 5E 58 6A 08 34 88 6C 71 0D 79 3C 40 76 29 29 00 3F 30 00 00 65 18 13 F4 64
1785249172247,16:32:52.544,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 20 00 38 28 C6 28 D5 44 44 12 84 B8 30 AE 9D 5E 58 8B 09 89 7F 6E 79 0D 7C 3E 40 7A 16 17 81 3F 30 00 00 65 17 13 F3 64
1785249172749,16:32:53.048,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 2D 7D 2D 73 44 44 14 84 B0 30 AE 9D 5E 58 85 0A CB 85 71 81 0D 86 43 40 8E 16 17 9C 3F 30 00 00 65 17 13 F4 64
1785249173251,16:32:53.550,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 32 35 32 43 44 44 17 84 EC 30 AE 9D 5E 58 8B 0B C5 97 74 85 0D 8A 45 40 9A 18 18 A3 3E 30 00 00 65 16 13 F4 64
1785249173752,16:32:54.027,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 36 EA 37 06 44 44 1A 85 50 30 AE 9D 5E 58 97 0C A5 8F 78 8F 0D 8C 45 40 9D 18 17 A0 3E 30 00 00 65 16 15 F3 64
1785249174254,16:32:54.551,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 3B 7C 3B C0 44 44 1C 85 7C 30 AE 9D 5E 58 8A 0D D9 98 7D 98 00 8F 47 40 A3 18 17 A0 3E 30 00 00 65 17 16 F3 64
1785249174755,16:32:55.053,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 40 E3 40 CA 44 44 1F 85 38 30 AE 9E 5E 58 84 0F 36 A6 83 A0 00 92 48 40 A9 18 16 9E 3E 30 00 00 65 18 18 F4 64
1785249175256,16:32:55.551,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 47 05 47 04 44 44 22 85 98 30 AE 9E 5E 58 9D 11 12 B4 8E A7 00 96 4A 40 B2 19 15 8A 3E 30 00 00 65 1A 1B F3 64
1785249175756,16:32:56.033,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 4D D0 4D DA 44 44 25 86 44 30 AE 9E 5E 58 AC 15 D7 CE 9A AE 00 98 4B 40 B6 19 16 67 3E 30 00 00 65 1C 1C F3 64
1785249176258,16:32:56.531,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 54 EB 54 D9 44 44 28 86 E8 30 AE 9E 5D 58 BD 1B 50 E7 AF B2 0B 9B 4D 40 BC 19 16 67 3E 30 00 00 65 1E 1D F4 64
1785249176759,16:32:57.057,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 5C 20 5B F9 44 44 2C 86 E0 30 AE 9F 5D 58 BD 20 06 F2 BE B5 B0 9F 4F 40 C3 19 16 00 3E 30 00 00 65 1F 1E F4 64
1785249177261,16:32:57.547,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 62 7A 62 89 44 44 2F 87 60 30 AE 9F 5D 58 BE 1F ED C7 AB B5 6F A1 50 40 CA 19 16 00 3E 30 00 00 65 1F 1F F3 64
1785249177762,16:32:58.049,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 60 00 38 69 62 69 68 44 44 33 86 A4 30 AE 9F 5D 58 C1 23 4A DF B2 B5 77 A4 51 40 CF 19 16 00 3E 30 00 00 65 1F 20 F3 64
1785249178264,16:32:58.565,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 60 00 38 70 76 70 54 44 44 36 86 C8 30 AE 9F 5D 58 C5 25 B5 E0 B6 B3 87 A7 53 40 D5 19 16 00 3E 30 00 00 65 20 23 F3 64
1785249178765,16:32:59.064,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 60 00 39 77 55 77 8C 44 44 39 86 C8 30 AE A0 5D 58 C4 27 48 DE B6 B1 96 AB 55 40 DD 19 16 00 3E 30 00 00 65 1F 26 F4 64
1785249179265,16:32:59.560,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 00 00 00 00 00 00 01 60 00 39 79 90 79 37 44 44 3C 86 98 30 AE A0 5D 58 C0 27 3C C9 AD 72 0D 32 19 40 0B 19 16 00 3E 30 00 00 65 FE 27 F3 64
1785249179767,16:33:00.044,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 00 00 00 00 00 00 01 60 00 38 56 0A 55 E2 44 44 3C 7F AC 30 AE A0 5D 58 A7 20 CC AC 99 64 0D 60 30 40 22 19 16 00 3E 30 00 00 65 FC 1A F3 64
1785249180268,16:33:00.564,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 50 7C 50 7A 44 44 3B 7E 98 30 AE A0 5D 58 A8 1A CF BA 91 A4 00 8D 46 40 8B 1C 22 00 3E 30 00 00 65 17 1B F4 64
1785249180769,16:33:01.070,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 52 86 52 6C 44 44 3C 81 78 30 AE A0 5C 58 BB 1B D2 D9 A2 AE 1E 94 49 40 AC 1C 22 00 3E 30 00 00 65 1B 1C F3 64
1785249181271,16:33:01.560,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 55 0A 54 ED 44 44 3E 83 60 30 AE A0 5C 58 B3 1E AF EB B7 B3 51 9A 4C 40 BA 1C 22 00 3E 30 00 00 65 1F 1E F3 64
1785249181773,16:33:02.073,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 57 D8 57 ED 44 44 40 84 50 30 AE A0 5C 58 B6 1E 65 BF B0 B4 8A 9B 4D 40 BD 1C 22 00 3E 30 00 00 65 1F 1E F3 64
1785249182273,16:33:02.572,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 5A 8F 5A 96 44 44 42 84 50 30 AE A0 5C 58 B7 1E FF DF AD B5 68 9F 4F 40 C3 1C 22 00 3E 30 00 00 65 1F 1E F3 64
1785249182774,16:33:03.081,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 5D 01 5C CD 44 44 44 84 08 30 AE A0 5C 58 BF 20 ED DE B6 B6 77 A1 50 40 CA 1C 22 00 3E 30 00 00 65 1F 1F F3 64
1785249183274,16:33:03.579,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 5F 6D 5F 90 44 44 46 83 A8 31 AE A0 5C 58 B9 22 1A E4 B6 B6 74 A1 50 40 CB 1C 22 00 3E 30 00 00 65 1F 1F F3 64
1785249183776,16:33:04.080,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 61 FB 61 D1 44 44 48 83 68 30 AE A0 5C 58 BF 22 92 DA B6 B6 77 A1 50 40 CB 1C 22 00 3E 30 00 00 65 1F 1F F3 64
1785249184278,16:33:04.558,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 60 00 38 64 80 64 89 44 44 4A 83 98 30 AE A0 5C 58 BC 23 20 D9 B6 B6 7B A2 51 40 CC 1C 22 00 3E 30 00 00 65 20 20 F3 64
1785249184778,16:33:05.080,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 60 00 39 66 9D 66 80 44 44 4C 83 C4 31 AE A0 5C 58 BE 23 C3 D9 B6 B5 7E A6 52 40 D3 1C 22 00 3E 30 00 00 65 20 20 F3 64
1785249185280,16:33:05.576,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 60 00 39 69 31 69 0D 44 44 4D 83 8C 30 AE A1 5C 58 C1 24 6A E0 B5 B5 7F A9 54 40 DA 1C 22 00 3E 30 00 00 65 20 21 F3 64
1785249185782,16:33:06.057,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 60 00 38 6B B5 6B 7F 44 44 4F 83 60 30 AE A1 5C 58 C0 25 12 E5 B6 B4 83 AD 56 40 E1 1C 22 00 3E 30 00 00 65 20 21 F3 64
1785249186282,16:33:06.583,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 60 00 38 6E 23 6D FB 44 44 51 83 50 30 AE A1 5C 58 C2 25 AA D5 B5 B4 85 AE 57 40 E5 1C 22 00 3E 30 00 00 65 20 22 F3 64
1785249186783,16:33:07.059,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 60 00 38 71 8D 71 52 44 44 53 83 90 30 AE A1 5C 58 C2 26 57 D7 B4 B3 88 67 33 40 96 1C 22 00 3D 2F 00 00 65 20 23 F3 64
1785249187285,16:33:07.585,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 01 60 00 38 5F E5 5F 81 44 44 53 82 BC 30 AE A1 5C 58 B2 23 40 B8 A6 64 0D 32 19 40 01 1C 22 00 3E 2F 00 00 65 FB 1C F3 64
1785249187786,16:33:08.089,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 51 44 51 27 44 44 52 7E 24 30 AE A1 5C 58 B1 1B B7 A8 94 99 00 7A 3D 40 6A 2C 39 00 3E 30 00 00 65 14 1B F3 64
1785249188286,16:33:08.564,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 50 B5 50 81 44 44 52 7F 24 30 AE A1 5C 58 B0 1B 10 D2 9E B0 1A 83 41 40 85 1C 24 00 3E 2F 00 00 65 1D 1C F3 64
1785249188787,16:33:09.065,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 38 51 9B 51 B6 44 44 53 81 58 30 AE A1 5C 58 BB 1D 46 EE B3 B2 4C 81 40 40 8B 1C 24 00 3D 2F 00 00 65 1E 1D F3 64
1785249189288,16:33:09.583,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 52 10 52 14 44 44 54 82 20 30 AE A1 5C 58 A8 1B 42 BE AE 9F 5B 6F 38 40 66 1B 29 AF 3E 2F 00 00 65 12 1B F3 64
1785249189790,16:33:10.093,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 51 D5 51 AF 44 44 54 80 40 30 AE A1 5C 58 86 15 0C A9 99 8F 0D 64 32 40 4D 30 30 A5 3E 2F 00 00 65 0C 19 F3 64
1785249190291,16:33:10.593,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 51 44 51 22 44 44 54 7E FC 30 AE A1 5C 58 92 12 92 9B 8B 92 0D 69 34 40 53 2D 29 A3 3E 2F 00 00 65 0D 19 F3 64
1785249190792,16:33:11.097,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 51 27 50 F8 44 44 53 7F 60 30 AE A1 5C 58 A0 11 AA 99 86 94 0D 68 34 40 55 28 24 A5 3E 2F 00 00 65 0E 19 F3 64
1785249191293,16:33:11.570,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 50 7C 50 4E 44 44 53 7F 60 30 AE A1 5C 58 8A 11 4F 9A 84 92 0D 67 33 40 52 2B 25 9F 3E 2F 00 00 65 0D 19 F3 64
1785249191794,16:33:12.096,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 50 0B 50 08 44 44 52 7F 44 30 AE A1 5C 58 8D 11 58 A5 84 93 0D 67 34 40 53 29 24 9E 3E 2F 00 00 65 0D 19 F3 64
1785249192296,16:33:12.596,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4F 9C 4F 84 44 44 52 7F 44 30 AE A1 5C 58 A4 11 51 9E 84 95 0D 69 34 40 56 24 23 A1 3E 2F 00 00 65 0E 19 F3 64
1785249192797,16:33:13.089,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 4F 80 4F 6A 44 44 52 7F 64 30 AE A1 5C 58 88 11 1A A0 85 9F 00 73 39 40 67 1B 1B A6 3D 2F 00 00 65 13 1A F3 64
1785249193298,16:33:13.592,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 39 4F EF 4F FF 44 44 52 7F E0 30 AE A1 5C 58 A2 11 BC AC 8A AA 00 7E 3F 40 7D 1C 15 94 3E 2F 00 00 65 1A 1B F3 64
1785249193799,16:33:14.101,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 50 D1 50 C1 44 44 52 81 18 30 AE A1 5C 58 B8 16 5B D6 9B AE 00 7D 3E 40 81 1C 15 67 3E 2F 00 00 65 1B 1C F3 64
1785249194300,16:33:14.597,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 51 7E 51 5F 44 44 53 81 B8 30 AE A1 5C 58 AE 19 9A D8 AD A7 68 73 3A 40 73 1C 15 9A 3E 30 00 00 65 17 1B F3 64
1785249194802,16:33:15.108,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 51 D5 52 0E 44 44 54 81 80 30 AE A1 5C 58 AB 16 0D B7 A3 A3 28 74 3A 40 6D 1C 1E A8 3E 2F 00 00 65 14 1B F3 64
1785249195306,16:33:15.607,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 52 10 52 0A 44 44 54 80 40 30 B0 A1 5C 58 AD 13 E6 BE 9A A9 3D 7E 3F 40 7C 1C 19 9A 3E 2F 00 00 65 19 1B F3 64
1785249195806,16:33:16.083,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 52 C2 52 A0 44 44 55 80 E4 30 B0 A1 5C 58 BA 17 6C D8 A2 AD 31 77 3C 40 7C 1C 19 7A 3E 30 00 00 65 1A 1C F3 64
1785249196308,16:33:16.602,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 53 1C 52 F6 44 44 55 81 8C 2F B0 A1 5C 58 89 16 0D C2 A4 9A 2D 6C 36 40 5E 1F 26 AD 3E 30 00 00 65 10 1A F3 64
1785249196810,16:33:17.107,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 52 A4 52 90 44 44 55 80 24 2F B0 A1 5C 58 8F 13 61 A1 94 8F 0D 63 32 40 4D 37 2E 99 3E 2F 00 00 65 0B 19 F3 64
1785249197311,16:33:17.616,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 51 F3 51 BF 44 44 55 7F 18 2F B0 A1 5C 58 A6 14 13 A0 89 83 0D 5C 2E 40 3D 52 42 73 3E 2F 00 00 65 08 19 F3 64
1785249197841,16:33:18.247,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 51 27 51 1E 44 44 54 7E 98 2F B0 A1 5C 58 A0 15 81 9D 85 7C 0D 5A 2D 40 37 56 46 67 3E 2F 00 00 65 06 19 F3 64
1785249198436,16:33:18.809,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 50 0B 4F FD 44 44 52 7E 40 2F B0 A1 5C 58 9F 15 DB 99 82 7A 0D 58 2C 40 35 56 46 67 3E 2F 00 00 65 05 19 F3 64
1785249198937,16:33:19.246,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4F 2E 4E ED 44 44 51 7E 0C 2F B0 A1 5C 58 9B 15 8E 95 81 76 0D 57 2C 40 32 56 46 67 3E 2F 00 00 66 05 18 F3 64
1785249199438,16:33:19.711,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4E 55 4E 28 44 44 51 7E 18 2F B0 A1 5C 58 AA 15 24 94 7F 77 0D 58 2C 40 32 56 46 67 3E 2F 00 00 66 05 18 F3 64
1785249199939,16:33:20.244,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4D 81 4D 89 44 44 50 7E 40 2F B0 A1 5C 58 A7 14 EA 95 7E 76 0D 58 2C 40 32 56 46 67 3E 30 00 00 66 05 18 F3 64
1785249200440,16:33:20.715,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 4C CB 4C 8F 44 44 4F 7E 68 2F B0 A1 5C 58 A8 14 AB 98 7E 77 0D 58 2C 40 33 56 46 67 3E 2F 00 00 66 05 18 F3 64
1785249200940,16:33:21.218,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 4C E5 4C D9 44 44 4E 7E 70 2F B0 A1 5C 58 A4 14 90 96 7E 7C 0D 5A 2D 40 37 56 46 67 3E 2F 00 00 66 07 18 F3 64
1785249201441,16:33:21.732,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4B 9A 4B A7 44 44 4E 7E CC 2F B0 A1 5C 58 9C 14 8A 96 7F 7E 0D 5B 2D 40 38 56 46 67 3E 2F 00 00 66 07 17 F3 64
1785249201943,16:33:22.238,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4B 1E 4B 09 44 44 4D 7F 08 2F B0 A1 5C 58 A1 14 6E 9D 81 87 0D 5F 2F 40 40 3D 42 8E 3E 2F 00 00 66 0A 17 F3 64
1785249202445,16:33:22.760,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4B 50 4B 2F 44 44 4D 7F 28 2F B0 A1 5C 58 95 12 82 9F 82 97 00 6B 35 40 58 1B 25 BF 3E 2F 00 00 66 10 18 F3 64
1785249202946,16:33:23.284,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4B 69 4B 59 44 44 4D 80 1C 2F B0 A1 5C 58 81 10 21 99 83 9A 00 6E 37 40 5D 19 1C B9 3E 2F 00 00 66 12 18 F3 64
1785249203448,16:33:23.727,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4B CC 4C 23 44 44 4E 80 C0 2F B0 A1 5C 58 A4 0F 3B 9B 83 A2 00 75 3A 40 6C 19 16 AC 3E 30 00 00 66 16 19 F3 64
1785249203948,16:33:24.228,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4C E5 4C D3 44 44 4E 81 30 2F B0 A1 5C 58 A5 0F EF A8 88 A5 00 77 3B 40 73 1B 13 A3 3E 30 00 00 66 18 1A F3 64
1785249204451,16:33:24.752,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4D 81 4D 86 44 44 4F 81 E4 2F B0 A1 5C 58 86 10 C9 B0 8D 9B 00 6D 36 40 5F 19 1B B1 3E 2F 00 00 66 11 19 F3 64
1785249204953,16:33:25.235,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4D D0 4E 0A 44 44 50 81 04 2F B0 A1 5C 58 A3 10 4A A0 8A 9C 00 6E 37 40 60 19 1B B4 3E 30 00 00 66 12 19 F3 64
1785249205473,16:33:25.754,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4E 70 4E 66 44 44 50 80 CC 2F B0 A1 5C 58 96 0F D8 A8 88 A2 00 76 3B 40 6C 1B 16 A9 3E 2F 00 00 66 15 1A F3 64
1785249205975,16:33:26.274,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4F 80 4F 1D 44 44 51 81 28 2F B0 A1 5C 58 9D 10 C8 AE 8B A8 00 78 3C 40 77 1C 14 9C 3E 30 00 00 66 18 1B F3 64
1785249206476,16:33:26.778,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 38 4F 49 4F 22 44 44 52 82 20 2F B0 A1 5C 58 A9 12 1C A8 92 86 0D 51 28 40 34 3E 34 94 3E 30 00 00 66 08 18 F3 64
1785249206977,16:33:27.298,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 40 00 38 4F 49 4E DF 44 44 51 7F 88 2F B0 A1 5C 58 A1 13 DD 98 85 64 0D 32 19 40 00 3E 34 00 3E 30 00 00 66 FB 18 F3 64
1785249207479,16:33:27.752,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 40 00 38 4D D0 4E 05 44 44 50 7D A8 2F B0 A1 5C 58 95 13 F3 8D 7D 64 0D 32 19 40 00 3E 34 00 3E 30 00 00 66 FB 18 F3 64
1785249207980,16:33:28.275,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 40 00 38 4C B1 4C 81 44 44 4F 7D B8 2F B0 A1 5C 58 9A 13 A6 8B 78 64 0D 32 19 40 00 3E 34 00 3E 30 00 00 66 FB 17 F3 64
