t_ms,hora,datos_hex
1785248368065,16:19:28.360,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 00 00 39 1E EF 1F 82 44 44 10 80 E4 9F 66 9D 5E 54 6E 08 3F 7B 66 66 0D 4C 26 40 1D 3D 3F 67 39 2C 00 00 58 0F 16 F5 65
1785248368566,16:19:28.859,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 00 00 39 21 63 21 47 44 44 10 80 3C 9F 66 9D 5E 54 67 08 9A 75 66 69 0D 4E 27 40 28 3D 3F 7F 39 2C 00 00 58 11 17 F6 65
1785248369067,16:19:29.343,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 00 00 39 23 A4 24 15 44 44 11 81 10 9F 66 9E 5E 54 86 09 1D 74 66 6A 0D 4E 27 40 27 3D 3F 95 39 2C 00 00 58 0F 16 F6 65
1785248369568,16:19:29.883,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 00 00 39 25 F9 25 E2 44 44 12 82 D8 9F 66 9E 5E 54 85 09 12 81 67 6A 0D 4C 26 40 22 27 30 AC 39 2C 00 00 58 0B 16 F6 65
1785248370069,16:19:30.369,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 00 00 39 28 29 28 06 44 44 13 82 54 9F 66 9E 5E 54 7B 08 AE 83 67 68 0D 47 23 40 15 4A 4A C0 39 2C 00 00 58 06 16 F6 65
1785248370571,16:19:30.864,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 00 00 39 27 E9 27 FA 44 44 13 80 AC 9F 66 9E 5E 54 78 07 D5 7E 66 67 0D 46 23 40 13 52 49 BE 3A 2C 00 00 58 06 16 F5 65
1785248371072,16:19:31.366,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 00 00 38 26 52 26 1C 44 44 13 80 70 9E 66 9E 5E 54 78 07 64 77 65 65 0D 43 21 40 0C 52 49 B3 3A 2C 00 00 58 04 16 F6 65
1785248371573,16:19:31.869,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 20 00 38 23 46 23 52 44 44 13 7F 48 9E 66 9E 5E 54 64 07 A1 78 65 65 0D 40 20 40 06 52 49 97 3A 2C 00 00 58 03 16 F5 65
1785248372075,16:19:32.348,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 20 00 39 22 67 22 3F 44 44 12 7E 64 9E 66 9E 5E 54 71 08 95 71 65 64 0D 3E 1F 40 02 52 49 86 3A 2C 00 00 58 03 16 F6 65
1785248372577,16:19:32.874,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 20 00 39 20 C5 20 ED 44 44 10 7D 14 9E 66 9E 5E 54 63 08 CA 7C 65 64 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 05 16 F6 65
1785248373078,16:19:33.371,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 20 00 39 1F 55 1E D7 44 44 0F 7E 14 9E 66 9E 5E 54 64 08 9B 76 65 64 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 07 16 F5 65
1785248373579,16:19:33.873,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 38 00 39 1D FC 1D 82 44 44 0F 7E A8 9E 66 9E 5E 54 67 08 49 7C 65 64 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 09 15 F6 65
1785248374080,16:19:34.376,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 38 00 39 1F 3B 1F 5A 44 44 0E 7E 5C 9D 66 9E 5E 54 80 08 67 7B 65 64 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 07 16 F5 65
1785248374581,16:19:34.865,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 38 00 39 1F 40 1F 46 44 44 0B 7B 78 9D 66 9E 5E 54 7D 08 56 7B 65 64 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 07 16 F5 65
1785248375084,16:19:35.397,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 38 00 38 1F 55 1F B7 44 44 08 7A 24 9D 68 9E 5E 54 7F 08 63 72 65 64 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 06 16 F5 65
1785248375586,16:19:35.884,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 38 00 38 1F 96 1F 95 44 44 06 7B E8 9D 68 9E 5E 54 63 08 59 72 65 64 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 06 16 F5 65
1785248376087,16:19:36.383,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 20 00 39 1F AC 1F 56 44 44 04 7B 8C 9D 68 9D 5E 54 76 08 6E 7C 65 64 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 06 16 F5 65
1785248376588,16:19:36.887,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 20 00 39 1F 62 1F 70 44 44 03 7D FC 9D 68 9E 5E 54 7F 08 72 7C 65 64 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 06 16 F5 65
1785248377090,16:19:37.390,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 20 00 39 18 40 17 D8 44 44 03 7E A4 9D 68 9E 5E 54 75 07 DB 75 64 64 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 15 15 F5 65
1785248377590,16:19:37.865,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 20 00 39 1D 84 1D 82 44 44 05 83 A8 9C 68 9E 5E 54 7A 07 78 7D 66 65 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 0D 15 F5 65
1785248378091,16:19:38.376,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 20 00 39 1E 4B 1E 47 44 44 06 82 54 9C 68 9D 5E 54 7C 07 FA 7B 66 65 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 0B 15 F5 65
1785248378607,16:19:38.905,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 20 00 39 1C 8D 1C 9B 44 44 07 81 E4 9C 68 9D 5E 54 78 07 D0 74 66 65 0D 32 19 40 00 52 49 00 3A 2C 00 00 58 0E 15 F5 65
1785248379108,16:19:39.404,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 20 00 39 1F A7 1F A3 44 44 08 82 18 9C 68 9D 5E 54 81 08 1D 79 66 65 0D 33 1A 40 00 52 49 00 3A 2C 00 00 58 09 16 F5 65
1785248379609,16:19:39.906,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 20 00 39 22 2A 22 18 44 44 09 82 D8 9C 68 9D 5E 54 68 08 92 78 65 67 0D 57 2B 40 34 52 49 00 3A 2C 00 00 58 0D 16 F6 65
1785248380110,16:19:40.384,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 20 00 39 2C 74 2C A4 44 44 0A 80 6C 9C 68 9E 5E 54 79 0A 28 76 66 79 0D 58 2C 40 41 17 1B 00 3A 2C 00 00 58 13 18 F5 65
1785248380611,16:19:40.892,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 20 00 39 35 50 35 4F 44 44 0E 87 20 9B 68 9E 5E 54 98 0D 07 7E 69 6F 0D 32 19 40 11 31 3A 00 3A 2C 00 00 58 06 17 F5 65
1785248381113,16:19:41.387,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 01 46 09 00 00 00 01 20 00 38 25 95 24 8F 44 44 10 85 6C 9B 68 9E 5E 54 7F 0C FA 84 6C 64 0D 32 19 40 00 31 3A 00 3A 2C 00 00 58 00 0F F5 65
1785248381613,16:19:41.908,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 20 00 38 1F 04 1F 05 44 44 10 80 10 9B 68 9E 5D 54 82 0A 0B 7E 6A 64 0D 49 24 40 13 31 3A 67 3A 2C 00 00 58 0B 16 F6 65
1785248382113,16:19:42.427,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 20 00 39 21 63 21 62 44 44 10 80 28 9B 68 9E 5D 54 70 09 34 79 68 6A 0D 51 28 40 2E 31 3A 00 3A 2C 00 00 58 12 18 F6 65
1785248382615,16:19:42.913,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 20 00 39 26 1F 26 5A 44 44 12 82 5C 9B 68 9E 5D 54 8A 09 B1 7E 68 6E 0D 53 29 40 33 18 22 00 3A 2C 00 00 58 11 16 F5 65
1785248383117,16:19:43.422,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 20 00 39 2A DC 2A E6 44 44 14 83 E0 9B 69 9E 5D 54 75 0A C4 82 69 73 0D 54 2A 40 37 19 23 00 3A 2C 00 00 58 10 17 F6 65
1785248383617,16:19:43.911,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 2F FD 30 03 44 44 16 84 F0 9B 69 9E 5D 54 8A 0C 30 7F 6A 75 0D 54 2A 40 37 1D 29 B1 3A 2C 00 00 58 0E 17 F6 65
1785248384117,16:19:44.417,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 34 2D 33 F0 44 44 18 84 A0 9A 69 9E 5D 54 6D 0A E5 8A 6D 7F 0D 5B 2D 40 43 1B 20 B6 3A 2C 00 00 58 10 17 F5 65
1785248384619,16:19:44.914,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 90 46 00 00 00 00 01 60 00 39 38 64 38 5B 44 44 1A 83 94 9A 69 9E 5D 54 7C 0A CE 7F 6E 8E 0D 5F 2F 40 53 1A 15 A2 3A 2C 00 00 58 15 18 F5 65
1785248385119,16:19:45.405,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 35 8F 35 78 44 44 1C 84 6C 9A 69 9E 5D 54 73 0B 8F 7D 6E 66 0D 32 19 40 01 2F 31 A9 3A 2C 00 00 58 00 18 F5 65
1785248385620,16:19:45.894,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 60 00 39 22 F5 23 0D 44 44 1D 81 A0 9A 69 9E 5D 54 7A 0A E3 79 6B 64 0D 3A 1D 40 00 2F 31 00 3A 2C 00 00 58 02 16 F5 65
1785248386123,16:19:46.396,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 27 53 25 C6 44 44 1D 7F CC 9A 69 9E 5D 54 59 0A 10 75 69 67 0D 47 23 40 13 2F 31 BC 3A 2C 00 00 58 06 15 F5 65
1785248386623,16:19:46.920,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 28 05 27 7E 44 44 1D 80 04 9A 69 9E 5D 54 5F 08 95 79 67 6C 0D 4D 26 40 24 2F 31 AB 3A 2C 00 00 58 0B 16 F5 65
1785248387126,16:19:47.401,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 29 61 29 76 44 44 1E 81 A0 9A 69 9E 5D 54 7E 08 4D 80 67 6F 0D 52 29 40 2E 1F 22 AF 3A 2C 00 00 58 0E 16 F5 65
1785248387627,16:19:47.904,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 2B 46 2B 52 44 44 1F 82 98 99 69 9E 5D 54 6A 08 5F 74 66 71 0D 53 29 40 33 1B 1E B3 3A 2C 00 00 58 0F 16 F6 65
1785248388128,16:19:48.402,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 2C EF 2C DF 44 44 21 82 E4 99 69 9E 5D 54 7D 08 9D 84 6A 73 0D 53 29 40 34 1D 1F B4 3A 2C 00 00 58 0E 16 F5 65
1785248388629,16:19:48.933,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 2E E9 2E E1 44 44 22 82 C0 99 69 9E 5D 54 89 08 C9 77 66 73 0D 52 29 40 33 20 21 B5 3A 2C 00 00 58 0D 17 F6 65
1785248389129,16:19:49.427,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 30 11 30 29 44 44 23 82 70 99 69 9E 5D 54 86 09 0D 75 65 73 0D 51 28 40 2F 28 26 B1 3A 2C 00 00 58 0B 17 F6 65
1785248389631,16:19:49.910,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 30 FD 31 08 44 44 24 82 20 99 69 9E 5D 54 8B 09 59 76 68 72 0D 51 28 40 2F 2B 29 AE 3A 2C 00 00 58 0B 17 F5 65
1785248390132,16:19:50.456,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 32 4B 32 1E 44 44 25 81 B4 99 69 9E 5D 54 84 09 9D 81 69 73 0D 51 28 40 2E 2D 2B AD 3A 2C 00 00 58 0A 17 F5 65
1785248390634,16:19:50.910,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 33 37 33 3C 44 44 26 81 30 99 69 9E 5D 54 85 09 BE 80 68 73 0D 50 28 40 2E 2F 2D AF 3A 2C 00 00 58 0A 17 F5 65
1785248391134,16:19:51.440,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 33 AB 33 73 44 44 26 81 00 98 69 9E 5D 54 6B 09 C1 75 68 71 0D 4E 27 40 29 36 34 BA 3A 2C 00 00 58 08 17 F6 65
1785248391635,16:19:51.936,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 33 F1 33 DD 44 44 27 80 C8 98 6A 9E 5D 54 87 09 64 80 68 70 0D 4D 27 40 26 3E 39 BD 3A 2C 00 00 58 07 17 F6 65
1785248392135,16:19:52.433,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 34 38 34 24 44 44 27 80 60 98 6A 9E 5D 54 7D 09 36 76 67 70 0D 4E 27 40 26 3E 37 B9 3A 2C 00 00 58 07 17 F6 65
1785248392636,16:19:52.933,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 34 68 34 81 44 44 27 80 30 98 6A 9E 5D 54 6E 09 4A 73 66 6F 0D 4E 27 40 26 41 39 B3 3A 2C 00 00 58 07 17 F5 65
1785248393136,16:19:53.417,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 34 8C 34 6E 44 44 27 80 1C 98 6A 9E 5D 54 83 09 6E 74 66 70 0D 4E 27 40 27 40 3A AF 3A 2C 00 00 58 07 17 F5 65
1785248393638,16:19:53.920,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 34 B1 34 8C 44 44 27 80 4C 98 6A 9E 5D 54 84 09 A5 73 66 71 0D 4F 27 40 29 39 36 AE 3A 2C 00 00 58 08 17 F5 65
1785248394139,16:19:54.416,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 34 BD 34 E8 44 44 27 80 08 97 6A 9E 5D 54 8B 09 F7 75 66 72 0D 4F 28 40 2B 36 34 A7 3A 2C 00 00 58 08 17 F6 65
1785248394639,16:19:54.941,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 34 FA 35 16 44 44 27 80 74 97 6A 9E 5D 54 76 0A 59 76 67 73 0D 51 28 40 2D 35 34 A5 3A 2C 00 00 58 09 17 F6 65
1785248395141,16:19:55.441,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 35 82 35 9B 44 44 28 80 94 97 6A 9E 5D 54 88 0B 2F 7F 68 7A 0D 54 2A 40 37 29 2A 98 3A 2C 00 00 58 0C 17 F6 65
1785248395643,16:19:55.943,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 36 0D 35 E7 44 44 28 81 1C 97 6A 9E 5D 54 86 0C 37 7C 6A 7A 0D 54 2A 40 36 29 2E 9B 3A 2C 00 00 58 0B 17 F6 65
1785248396143,16:19:56.440,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 36 A8 36 CD 44 44 29 81 1C 97 6A 9F 5D 54 8D 0C C4 87 6D 75 0D 47 23 40 26 2D 34 9E 3A 2C 00 00 58 08 17 F6 65
1785248396643,16:19:56.920,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 01 60 00 38 2C 41 2B 05 44 44 29 80 24 97 6A 9F 5D 54 80 0C 37 78 6A 64 0D 32 19 40 00 37 43 00 3A 2C 00 00 58 FB 10 F5 65
1785248397145,16:19:57.445,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 00 46 00 00 00 00 01 60 00 38 26 B3 26 4B 44 44 28 7E F0 96 6A 9F 5D 54 6E 0A CD 74 68 64 0D 43 21 40 07 37 43 00 3A 2C 00 00 58 00 0F F5 65
1785248397647,16:19:57.946,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 28 A9 28 A5 44 44 27 7E 84 96 6A 9E 5D 54 72 09 43 7D 67 68 0D 48 24 40 16 4F 53 BF 3A 2C 00 00 58 06 15 F6 65
1785248398148,16:19:58.442,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 26 A6 26 B1 44 44 28 80 2C 96 6A 9F 5D 54 86 07 DB 80 67 6A 0D 4D 27 40 22 2C 2C AA 3A 2C 00 00 58 0B 15 F5 65
1785248398650,16:19:58.947,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 27 C7 27 B6 44 44 28 81 14 96 6A 9F 5D 54 85 07 CB 71 66 6D 0D 50 28 40 2B 1F 22 AE 3A 2C 00 00 58 0D 15 F5 65
1785248399151,16:19:59.424,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 27 CE 27 C6 44 44 29 81 64 96 6C 9E 5D 54 85 07 BE 7B 67 6E 0D 51 28 40 2F 1B 1E B1 39 2C 00 00 58 0F 16 F5 65
1785248399652,16:19:59.947,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 28 A9 28 99 44 44 29 81 98 95 6C 9E 5D 54 4B 07 A7 82 67 6F 0D 52 29 40 32 1A 1C B3 39 2C 00 00 58 0F 16 F5 65
1785248400154,16:20:00.451,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 29 86 29 59 44 44 2A 81 8C 95 6C 9E 5D 54 5C 07 CE 85 68 6A 0D 32 19 40 0E 35 30 B1 39 2C 00 00 58 06 15 F5 65
1785248400655,16:20:00.951,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 10 46 00 00 00 00 01 60 00 39 35 82 35 90 44 44 2A 80 18 95 6C 9E 5D 54 87 0A D7 7E 67 72 0D 8C 46 40 D8 51 4A 00 3A 2C 00 00 58 08 17 F6 65
1785248401155,16:20:01.449,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 81 46 09 00 00 00 01 60 00 39 35 9B 35 88 44 44 2A 7F 70 95 6C 9F 5D 54 8B 0D FC 82 69 65 0D 32 19 40 01 32 33 00 3A 2C 00 00 58 FE 17 F5 65
1785248401655,16:20:01.976,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 36 A8 36 63 44 44 29 7E 6C 95 6C 9F 5D 54 98 0E 71 81 69 6A 0D 4C 26 40 1C 32 33 00 3A 2C 00 00 58 04 17 F6 65
1785248402157,16:20:02.453,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 37 61 37 61 44 44 29 7E E8 95 6C 9F 5D 54 8C 0E DB 7A 69 70 0D 53 29 40 2A 48 5D 00 3A 2C 00 00 58 08 17 F5 65
1785248402659,16:20:02.955,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 37 46 37 1D 44 44 29 80 84 95 6C 9F 5D 54 8F 0D 6F 7D 6C 73 0D 53 29 40 2D 37 45 BE 3A 2C 00 00 58 08 17 F5 65
1785248403160,16:20:03.443,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 37 7C 37 6C 44 44 29 80 8C 94 6C 9F 5D 54 77 0B 2A 79 6B 72 0D 52 29 40 2B 38 3C C0 3A 2C 00 00 58 08 17 F6 65
1785248403662,16:20:03.956,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 37 C0 37 C0 44 44 29 80 10 94 6C 9F 5D 54 71 0A 33 80 6A 71 0D 52 29 40 2A 3E 3A BE 3A 2C 00 00 58 07 17 F5 65
1785248404164,16:20:04.457,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 37 DB 37 E3 44 44 2A 80 6C 94 6C 9F 5D 54 86 09 CD 7A 68 70 0D 50 28 40 28 3F 39 C0 3A 2C 00 00 58 07 17 F5 65
1785248404665,16:20:04.963,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 38 49 38 21 44 44 2A 80 30 94 6C 9F 5D 54 7E 09 9C 75 67 6F 0D 50 28 40 27 3F 39 C0 3A 2C 00 00 58 06 17 F5 65
1785248405166,16:20:05.466,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 37 54 37 50 44 44 2A 80 18 94 6C 9F 5D 54 7B 09 92 75 67 6B 0D 4C 26 40 1E 3F 39 B9 3A 2C 00 00 58 04 17 F6 65
1785248405667,16:20:05.966,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 37 8A 37 A4 44 44 29 7F A8 94 6C 9F 5D 54 7B 09 AA 7E 66 69 0D 4A 25 40 18 3F 39 AC 3A 2C 00 00 58 03 17 F5 65
1785248406169,16:20:06.469,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 36 DC 36 FA 44 44 29 7E F4 93 6C 9F 5D 54 8B 0A 11 7A 66 6A 0D 4B 25 40 1A 3F 39 AE 3A 2C 00 00 58 03 17 F6 65
1785248406670,16:20:06.968,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 36 67 36 5D 44 44 29 7F 80 93 6C 9F 5D 54 70 0A 05 73 66 6A 0D 4B 25 40 1B 3F 39 B2 3A 2C 00 00 58 04 17 F6 65
1785248407171,16:20:07.469,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 36 1A 36 5F 44 44 28 7F 9C 93 6D 9F 5D 54 6F 09 C8 79 66 6A 0D 4B 25 40 1C 3F 39 B2 3A 2C 00 00 58 04 17 F5 65
1785248407671,16:20:07.968,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 36 0D 36 1F 44 44 28 7F CC 93 6D 9F 5D 54 84 09 B0 7C 66 6A 0D 4C 26 40 1D 3F 39 B3 3A 2C 00 00 58 04 17 F6 65
1785248408171,16:20:08.471,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 36 00 35 CE 44 44 28 7F B8 93 6D 9F 5D 54 8A 09 8B 77 66 6B 0D 4C 26 40 1E 3F 39 B5 3A 2C 00 00 58 05 17 F5 65
1785248408671,16:20:08.969,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 35 E7 35 D8 44 44 28 80 10 92 6D 9F 5D 54 74 09 51 73 65 6B 0D 4D 26 40 1F 3F 39 B8 3A 2C 00 00 58 05 17 F6 65
